Polities,Volunteers,Languages,Language Count,Principal Languages,Immigrant Languages,Duplicate Immigrant Languages,Geographic Note,Nationally Official Languages,Nationally Official Names,Nationally Official Data,Regionally Official Languages,Regionally Official Names,Regionally Official Data,Recognized Languages,Territories,Territory Count,Continent,Language Count Details,Videos Recorded,Corporate Sponsorship,Content resources,Poly Early Access,ISO 3166,Latitude,Longitude,Coordinates,Geocode
Slovenia,Maxime_Rioux_20180129,slv,1,"slv,rmo","Macedonian (4,600)","Macedonian (4,600)",,"hrv,ita,hun,slv","Croatian, Italian, Hungarian, Slovene","Slovene, Hungarian, Italian, Croatian",,,,,,0,Eurasia,"The number of individual languages listed for Slovenia is 8. All are living languages. Of these, 3 are institutional, 4 are developing, and 1 is vigorous.",Maxime_20180129_fra,,,,SI,46.151241,14.995463,"46.151241,14.995463",🔵 eyJpIjoiNDYuMTUxMjQxLDE0Ljk5NTQ2MyIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQ2LjE1MTI0MSwibG5nIjoxNC45OTU0NjN9LCJlIjowfQ==
Ireland,Mike_Munevar_,"gle,isg,sth,yol",4,"eng,gle","Lithuanian (31,600)","Lithuanian (31,600)",,"gle,eng","Irish, English","English, Irish",,,,,,0,Eurasia,"The number of individual languages listed for Ireland is 5. All are living languages. Of these, 2 are institutional, 1 is developing, and 2 are vigorous.",Ryan_20160415_yol,,,,IE,53.41291,-8.24389,"53.41291,-8.24389",🔵 eyJpIjoiNTMuNDEyOTEsLTguMjQzODkiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo1My40MTI5MSwibG5nIjotOC4yNDM4OX0sImUiOjB9
Liberia,"Stephen_Pasinski_,John_JappaSikloh_20170614,Jerry_Togabah_20180115,Genesis_Gareah_20180115,Zubah_Gaweh_20180115,Robertson_DaikarkehYenglee_20180207,Musu_Foana_20180207","bsq,bza,blh,dee,gry,gec,grv,glr,grj,grb,gbo,gol,ggb,kss,klu,krw,krn,kqo,kpe,lom,lir,mzj,mev,oub,tja,vai,xpe,dnj,men",29,eng,"Eastern Maninkakan (33,800)","Eastern Maninkakan (33,800)",,eng,English,English,,,,,"Grand Cape Mount_LR,Bong_LR,Gbarpolu_LR,Grand Bassa_LR,Grand Gedah_LR,Grand Kru_LR,Lofa_LR,Margibi_LR,Maryland_LR,Montserrado_LR,Nimba_LR,Rivercess_LR,River Gee_LR,Sinoe_LR,Bomi_LR",15,Africa,"The number of individual languages listed for Liberia is 31. All are living languages. Of these, 3 are institutional, 17 are developing, and 11 are vigorous.","Varney+Omoru_20170527_vai,John_20170614_klu,Garfeen_20170614_mzj,Jerry_20180115_xpe,Genesis_20180115_mev,Zubah_20180115_lom,Robertson_20180207_dnj,Musu_20180207_men",,,,LR,6.428055,-9.429499,"6.428055,-9.429499",🔵 eyJpIjoiNi40MjgwNTUsLTkuNDI5NDk5IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6Ni40MjgwNTUsImxuZyI6LTkuNDI5NDk5fSwiZSI6MH0=
Morocco,"Nawal__20170816,Abderrahman_Ait-Ali_20180217,Anass_Sedrati_20180220","ary,gho,rif,sjs,shi,tzm,xms,zgh",8,"zgh,arb,ary",,,,"arb,zgh","Arabic, Standard, Tamazight, Standard Moroccan","Arabic, Berber",,,,,,0,Africa,"The number of individual languages listed for Morocco is 14. All are living languages. Of these, 4 are institutional, 3 are developing, 3 are vigorous, and 4 are in trouble.",Nawal_20170816_ary,,,,MA,31.791702,-7.09262,"31.791702,-7.09262",🔵 eyJpIjoiMzEuNzkxNzAyLC03LjA5MjYyIiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6MzEuNzkxNzAyLCJsbmciOi03LjA5MjYyfSwiZSI6MH0=
Chile,Nely_CastroMamani_20171127,"arn,alc,cqu,csg,huh,kuz,kbf,rap,yag",9,spa,"Standard German (35,000), Vlax Romani","Standard German (35,000), Vlax Romani",,spa,Spanish,Spanish,,,The languages and dialects of ethnic groups are also official in their territories,,,0,"Americas,Eurasia","The number of individual languages listed for Chile is 10. All are living languages. Of these, 1 is institutional, 1 is developing, 1 is vigorous, 3 are in trouble, and 4 are dying.",,,Selkam speaker,,CL,-35.675147,-71.542969,"-35.675147,-71.542969",🔵 eyJpIjoiLTM1LjY3NTE0NywtNzEuNTQyOTY5IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6LTM1LjY3NTE0NywibG5nIjotNzEuNTQyOTY5fSwiZSI6MH0=
Bhutan,"Phurba_Wangdi_,Ngawang_Zepa_","adp,bro,cgk,dka,dzo,dzl,goe,kjz,lkh,lya,luk,lhp,neh,npb,ole,sgt,tsj,tgf,xkf,xkz",20,"dzo,eng","Adi (2,100), Assamese (27,000), Bantawa (19,200), Hindi (11,000), Santhali (13,600), Sherpa (4,200)","Adi (2,100), Assamese (27,000), Bantawa (19,200), Hindi (11,000), Santhali (13,600), Sherpa (4,200)",,dzo,Dzongkha,Dzongkha,,,,,,0,Eurasia,"The number of individual languages listed for Bhutan is 24. All are living languages. Of these, 3 are institutional, 1 is developing, 14 are vigorous, and 6 are in trouble.",,,,,BT,27.514162,90.433601,"27.514162,90.433601",🔵 eyJpIjoiMjcuNTE0MTYyLDkwLjQzMzYwMSIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjI3LjUxNDE2MiwibG5nIjo5MC40MzM2MDF9LCJlIjowfQ==
Vietnam,"Dylan_Hinder_,Đức(Duc)__20150621,Kiem__20151215,Nguyen_Thi_20180209","aem,blt,bdq,cmo,cjm,cje,cua,cnc,cma,crw,enc,gir,giq,hmv,hab,hro,hre,hmf,hos,hld,hal,haf,jra,jeh,kta,kxy,kjm,kpm,ktv,lkc,lwh,lbt,lha,lgh,laq,mng,mlc,moo,mnn,mtq,neo,nut,nuo,nty,phg,puo,phh,pac,rad,rog,roc,rmx,rgs,ren,sed,scb,stt,sti,stg,tmm,tsl,tyz,tyt,tys,tyr,tyl,tyj,tyh,tkz,tdr,twh,tou,thc,tas,vie,xhv,xao,zng",78,vie,,,,vie,Vietnamese,Vietnamese,,,,,,0,Eurasia,"The number of individual languages listed for Viet Nam is 109. Of these, 108 are living and 1 is extinct. Of the living languages, 1 is institutional, 15 are developing, 50 are vigorous, 37 are in trouble, and 5 are dying.",Đức(Duc)_20150621_vie,,,,VN,14.058324,108.277199,"14.058324,108.277199",🔵 eyJpIjoiMTQuMDU4MzI0LDEwOC4yNzcxOTkiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjoxNC4wNTgzMjQsImxuZyI6MTA4LjI3NzE5OX0sImUiOjB9
Australia,"Daryl_Moon_,Nikhil_Chitale_","amx,asw,amg,asf,aly,aer,ayd,alh,aea,axl,are,ard,axe,adt,adg,awk,awg,ajn,aoi,aid,avm,ant,amz,amy,bzr,bym,bxn,bdy,bxj,bxi,bjy,bpt,bjb,bpl,bck,bcj,bvr,bia,dmd,djw,djr,drl,dze,djn,dyy,djj,dji,djf,dyn,djd,djb,dyd,dja,dyb,dit,ddj,dda,duj,dif,dhx,dbl,dhu,dhr,dmw,dhl,dax,dhg,dth,dgw,dgt,dgn,err,ekc,eaa,fln,gtu,gma,gyy,gll,gdt,gyf,gyd,gdj,gdh,gko,gww,gwu,gwm,gdc,gjm,giy,gcd,gvy,gbw,gvn,gbu,gih,gia,gbd,gbb,gup,gnr,ggk,gnn,gge,gnl,guf,ggd,gni,gue,hrp,ilg,ikr,iin,ibd,jbw,jig,jng,jbi,jay,jui,jao,jan,kgl,ktg,ktd,kld,kky,kkp,kdd,kda,kjn,kvs,kuy,kux,kbe,kba,kgs,lrg,lkm,ljx,ljw,lja,lnw,lnj,lbz,lby,lmc,llj,lku,mfr,mep,mem,mec,mwp,mwf,mpj,mph,mpc,mpb,mvl,mhg,nam,nlr,nrx,nrl,nyx,nyv,nys,nyt,nyh,nju,nji,nxn,nwo,nny,nwg,nuy,nnv,nnr,nck,nig,nid,nug,nna,nmv,nbj,nhf,nmp,nha,ntj,nay,ntg,nly,ngk,nlw,nad,okg,olk,pmd,pkn,pjt,piu,pit,pnw,pnv,pti,pii,pnj,rxw,rop,rxd,rmb,rbp,rnr,rkw,rit,typ,tjw,tju,tcs,tiw,tbh,thd,tgz,umr,ump,uwa,umg,umd,urf,ugb,urc,ulk,unn,ung,uky,vma,vku,vmu,vka,vml,vmi,vmb,wrk,wri,wrh,wgu,wlu,wrb,wyi,wrg,weg,wyb,wxw,wdy,wlg,wdu,wdk,wwr,wdj,wwb,wky,wkw,wux,wbv,wur,wbt,wbp,wny,woa,wub,wua,wim,wil,wik,wnn,wnm,wij,wth,wih,wif,wig,wnd,wie,wmt,waq,wrz,wgy,wrw,wmi,wgg,wrr,wga,wro,wmb,wrm,wrl,xjb,xni,xyy,xmy,xyt,xyk,xmu,xyj,xyb,xya,xmq,xgw,xmp,xgu,xww,xgm,xwt,xgi,xru,xgd,xgg,xrq,xwk,xmh,xrg,xwd,xrd,xpt,xut,xdk,xun,xul,xda,xpj,xby,xpa,xud,xbp,xbj,xtv,xbg,xbe,xjt,xwj,xny,xnu,xth,xnk,xbd,yry,ylr,yxy,yxu,yxm,yxg,yxl,yxa,yww,ywr,yda,ywg,yiy,yil,ynd,yij,yii,yub,yia,yty,ygu,ygs,ygi,yga,zmv,zmu,zmt,zmm,zml,zmj,zmk,zmg,zme,zmd,zmc,zma,znk,zmy,zmr",386,eng,"Afrikaans (16,800), Arabic (250,000), Eastern Yiddish (1,910), Greek (258,000), Hebrew (7,570), Hindi (79,000), Hmong Njua (2,020), Hungarian (21,600), Iranian Persian (22,800), Italian (318,000), Japanese (35,100), Korean (57,600), Lao (9,380), Maltese (44,700), Northern Kurdish (3,600), Northern Uzbek (150), Polish (61,000), Pukapuka (900), Romanian (10,900), Samoan (12,600), Scottish Gaelic (660), Serbian (52,500), Slovene (4,310), Spanish (99,000), Standard Estonian (1,250), Standard German (79,000), Tongan (12,700), Turkish (53,900), Uyghur (370), Vietnamese (199,000), Yue Chinese (238,000)","Afrikaans (16,800), Arabic (250,000), Eastern Yiddish (1,910), Greek (258,000), Hebrew (7,570), Hindi (79,000), Hmong Njua (2,020), Hungarian (21,600), Iranian Persian (22,800), Italian (318,000), Japanese (35,100), Korean (57,600), Lao (9,380), Maltese (44,700), Northern Kurdish (3,600), Northern Uzbek (150), Polish (61,000), Pukapuka (900), Romanian (10,900), Samoan (12,600), Scottish Gaelic (660), Serbian (52,500), Slovene (4,310), Spanish (99,000), Standard Estonian (1,250), Standard German (79,000), Tongan (12,700), Turkish (53,900), Uyghur (370), Vietnamese (199,000), Yue Chinese (238,000)","The largest country in Oceania, the largest country without land borders, and the largest country wholly in the Southern Hemisphere.",eng,English,English,,,,,"Norfolk Island_AU,Christmas Island_AU,Cocos (Keeling) Islands_AU,New South Wales_AU,Queensland_AU,South Australia_AU,Tasmania_AU,Victoria_AU,Western Australia_AU,Northern Territory_AU",10,Oceania,"The number of individual languages listed for Australia is 390. Of these, 213 are living and 177 are extinct. Of the living languages, 7 are institutional, 18 are developing, 12 are vigorous, 35 are in trouble, and 141 are dying.",Vseslav_20140927_rus,,,,AU,-25.274398,133.775136,"-25.274398,133.775136",🔵 eyJpIjoiLTI1LjI3NDM5OCwxMzMuNzc1MTM2IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6LTI1LjI3NDM5OCwibG5nIjoxMzMuNzc1MTM2fSwiZSI6MH0=
Chad,Orsi_Jenei_,"amj,btf,bmi,bso,bes,bxv,bdo,bdm,bjv,bvo,bbz,bid,bvf,bva,bub,cds,ckq,daa,dzg,djc,dau,dsi,dai,fni,fgr,fui,glu,glj,gdm,glc,gdk,gqr,goy,gvl,gab,hed,hor,jyy,jeu,kth,kyq,ker,klf,kxj,kqp,kwv,kwg,kvi,kou,kvf,kie,kia,kbl,lme,lln,lap,mmy,mge,mgb,mse,mlj,mes,myb,mdg,mde,mwm,mcw,mje,mcn,mpk,mvu,mpg,moz,mvh,mou,muj,mub,mua,mne,nzy,noy,ndm,nnn,nie,nnc,nmc,rou,saa,sys,swy,sjg,sor,sok,sbj,sba,shu,tmc,tma,trj,tuq,tug,tax,tng,ubi,vkj,xuo,zim,zna,zrn",109,"fra,arb",,,,"fra,arb","French, Arabic, Standard","Arabic, French",,,,,,0,Africa,"The number of individual languages listed for Chad is 134. Of these, 131 are living and 3 are extinct. Of the living languages, 11 are institutional, 32 are developing, 59 are vigorous, 19 are in trouble, and 10 are dying.",,,,,TD,15.454166,18.732207,"15.454166,18.732207",🔵 eyJpIjoiMTUuNDU0MTY2LDE4LjczMjIwNyIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjE1LjQ1NDE2NiwibG5nIjoxOC43MzIyMDd9LCJlIjowfQ==
Mali,Orsi_Jenei_,"aqd,bam,bzx,bmq,bze,bxw,boz,boo,bog,dgb,dsq,djm,dym,dds,dux,dbw,dbu,dbt,dbg,dtu,dtt,dts,dba,dto,dtm,dtk,dti,dmb,ffm,hmb,jow,khq,kao,myk,mwk,nzz,ses,spp,shz,snk,tst,tmh,tde,taq,tsy,xkg",46,fra,"Matya Samo (230), North Levantine Spoken Arabic (550), Siamou (20,000)","Matya Samo (230), North Levantine Spoken Arabic (550), Siamou (20,000)",,fra,French,French,tzm,"Tamazight, Central Atlas",Tamazight,,,0,Africa,"The number of individual languages listed for Mali is 66. All are living languages. Of these, 8 are institutional, 21 are developing, 33 are vigorous, and 4 are in trouble.",,,,,ML,17.570692,-3.996166,"17.570692,-3.996166",🔵 eyJpIjoiMTcuNTcwNjkyLC0zLjk5NjE2NiIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjE3LjU3MDY5MiwibG5nIjotMy45OTYxNjZ9LCJlIjowfQ==
Uganda,Prudence_Nyamishana_,"adh,ach,cgg,gwr,ikx,keo,kdj,kdi,kpz,kcn,koo,laj,lke,lug,luc,lsm,lgg,myx,mhi,nyn,nyp,nyo,ndp,nuj,rwm,rub,ruc,snm,teu,teo,tlj,ttj,ugn,xog",34,"eng,swa,lug","Kaliko (5,000), Mvuba (870)","Kaliko (5,000), Mvuba (870)",,"swa,eng","Swahili, English","English, Swahili",,,,,,0,Africa,"The number of individual languages listed for Uganda is 41. All are living languages. Of these, 5 are institutional, 26 are developing, 6 are vigorous, 2 are in trouble, and 2 are dying.","Opoka_20150424_ach,Rama_20150528_swa",,,,UG,1.373333,32.290275,"1.373333,32.290275",🔵 eyJpIjoiMS4zNzMzMzMsMzIuMjkwMjc1IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6MS4zNzMzMzMsImxuZyI6MzIuMjkwMjc1fSwiZSI6MH0=
Afghanistan,Rangina_Hamidi_20161227,"ask,afg,aee,aiq,bsh,glh,gwt,haz,isk,mhj,mnj,nli,prs,prc,pbt,psi,psh,phv,prn,sdg,sts,sgy,trm,tra,uzs,wrd,wbl,wbk,wsv,xvi",30,"prs,aee,pbt","Uyghur (3,000)","Uyghur (3,000)",,"prs,pus","Dari, Pushto","Pashto, Dari ",,,,,,0,Eurasia,"The number of individual languages listed for Afghanistan is 41. Of these, 40 are living and 1 is extinct. Of the living languages, 4 are institutional, 5 are developing, 21 are vigorous, 5 are in trouble, and 5 are dying.",,,,,AF,33.93911,67.709953,"33.93911,67.709953",🔵 eyJpIjoiMzMuOTM5MTEsNjcuNzA5OTUzIiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6MzMuOTM5MTEsImxuZyI6NjcuNzA5OTUzfSwiZSI6MH0=
Egypt,"Adel_Fouad_20171122,Rashed_Khaled_20171122","arz,aec,avl,cop,esl,siz,xnz",7,"arb,arz","Algerian Saharan Spoken Arabic (20,500), Algerian Spoken Arabic (1,300,000), Amharic (5,000), Armenian (100,000), Greek (42,000), Italian (72,400), Moroccan Spoken Arabic (1,340,000), North Levantine Spoken Arabic (117,000), South Levantine Spoken Arabic (50,000), Sudanese Spoken Arabic (1,420,000), Ta’izzi-Adeni Spoken Arabic (116,000), Tosk Albanian (18,000), Turkish (29,000), West Central Oromo (2,200)","Algerian Saharan Spoken Arabic (20,500), Algerian Spoken Arabic (1,300,000), Amharic (5,000), Armenian (100,000), Greek (42,000), Italian (72,400), Moroccan Spoken Arabic (1,340,000), North Levantine Spoken Arabic (117,000), South Levantine Spoken Arabic (50,000), Sudanese Spoken Arabic (1,420,000), Ta’izzi-Adeni Spoken Arabic (116,000), Tosk Albanian (18,000), Turkish (29,000), West Central Oromo (2,200)",,arb,"Arabic, Standard",Arabic,,,,,,0,Africa,"The number of individual languages listed for Egypt is 12. All are living languages. Of these, 2 are institutional, 1 is developing, 5 are vigorous, 2 are in trouble, and 2 are dying.",,,,,EG,26.820553,30.802498,"26.820553,30.802498",🔵 eyJpIjoiMjYuODIwNTUzLDMwLjgwMjQ5OCIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjI2LjgyMDU1MywibG5nIjozMC44MDI0OTh9LCJlIjowfQ==
Namibia,"Musuweu_TheronKolokwe_20170706,Revival__20170809","aue,diu,fwe,gfx,hgm,her,kwn,kwm,knw,lnb,mhw,ndo,nbs,naq,sbs,vaj,xuu",17,"eng,kua","Chokwe (5,580), Kgalagadi (100), Luchazi (1,000), Luyana (180,000), Nkhumbi (100), Nyemba (9,540), Xiri (100)","Chokwe (5,580), Kgalagadi (100), Luchazi (1,000), Luyana (180,000), Nkhumbi (100), Nyemba (9,540), Xiri (100)",,"afr,eng","Afrikaans, English","English, Afrikaans","kua,deu","Oshiwambo, German, Standard","German, Oshiwambo",,,0,Africa,"The number of individual languages listed for Namibia is 30. All are living languages. Of these, 6 are institutional, 11 are developing, 9 are vigorous, and 4 are in trouble.","Musuweu_20170706_eng+sbs,Winnie_20170707_loz,Revival_20170809_eng+naq+afr",,,,NA,-22.95764,18.49041,"-22.95764,18.49041",🔵 eyJpIjoiLTIyLjk1NzY0LDE4LjQ5MDQxIiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6LTIyLjk1NzY0LCJsbmciOjE4LjQ5MDQxfSwiZSI6MH0=
Romania,Robert_Keresztesy_,"rom,ron,rmy,rms",4,"ron,deu","Russian (29,900)","Russian (29,900)",,ron,Romanian,Romanian,"ukr,tuk,slk,srp,rom,hun,deu,hye","Ukrainian, Turkmen, Slovak, Serbian, Romany, Hungarian, German, Standard, Armenian","Armenian, German, Hungarian, Romani, Serbian, Slovakian, Turkish, Ukrainian",,,0,Eurasia,"The number of individual languages listed for Romania is 22. All are living languages. Of these, 2 are institutional, 17 are developing, 2 are vigorous, and 1 is in trouble.","Florentina_20150220_rup,Tereza_20160825_hun,Evgenii_20170214_ckt,Raluca_20170421_ron,Neceadin_20170617_crh",,Kostika,Kostika,RO,45.943161,24.96676,"45.943161,24.96676",🔵 eyJpIjoiNDUuOTQzMTYxLDI0Ljk2Njc2IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDUuOTQzMTYxLCJsbmciOjI0Ljk2Njc2fSwiZSI6MH0=
Sri Lanka,Sharmilan_Sham_,"sqs,sci,sin,ved",4,"eng,sin,tam",,,,"tam,sin","Tamil, Sinhala","Sinhala, Tamil",,,,,,0,Eurasia,"The number of individual languages listed for Sri Lanka is 7. All are living languages. Of these, 3 are institutional, 1 is developing, 1 is vigorous, 1 is in trouble, and 1 is dying.",,,,,LK,7.873054,80.771797,"7.873054,80.771797",🔵 eyJpIjoiNy44NzMwNTQsODAuNzcxNzk3IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6Ny44NzMwNTQsImxuZyI6ODAuNzcxNzk3fSwiZSI6MH0=
Italy,"Allan_KalvinLleung_,Francesco__,Paolo_Tirelli_20170727,David_Paleino_20171226,Paola__20171226,Alessandro__20170421,Andrea__20151117,Danio__20150820,Elisa__20140729,Fabiola__20140729,Foffo__20170421,Francesco__20151124,Giacomo__20140729,Giuseppina__20151208,Helena_Caruso_20171122,Simona_Gambocci_20171122,Silvia_Balzola_20180118","aae,cim,egl,fur,ise,ils,itk,ita,lij,lmo,lld,mhn,nap,pms,rgn,sro,srd,src,sdn,svm,sdc,scn,vec",23,ita,"Chinese (40,000), English (29,000), Judeo-Tripolitanian Arabic (5,000), Kabuverdianu (10,000), Maltese (28,000), Northern Kurdish (3,500), Somali (50,600)","Chinese (40,000), English (29,000), Judeo-Tripolitanian Arabic (5,000), Kabuverdianu (10,000), Maltese (28,000), Northern Kurdish (3,500), Somali (50,600)",,ita,Italian,Italian,"slv,lld,deu,fra","Slovene, Ladin, German, Standard, French","French, German, Ladin, Slovene",,"Abruzzo_IT,Aosta Valley_IT,Apulia_IT,Basilicata_IT,Calabria_IT,Campania_IT,Emilia-Romagna_IT,Friuli-Venezia Giulia_IT,Lazio_IT,Liguria_IT,Lombardy_IT,Marche_IT,Molise_IT,Piedmont_IT,Sardinia_IT,Sicily_IT,Trentino-South Tyrol_IT,Tuscany_IT,Umbria_IT,Veneto_IT",20,Eurasia,"The number of individual languages listed for Italy is 35. All are living languages. Of these, 5 are institutional, 10 are developing, 5 are vigorous, 10 are in trouble, and 5 are dying.","Simon_20160128_pms,Pietro_20140524_lmo,Giuseppe_20160823_scn+ell,Arlon_20170127_vec,Francesco_20161102_srd,Foffo_20170421_nap,Alessandro_20170421_lij,Gi_20170509_lmo+ita,Paolo_20170727_egl,MariaOlimpia_20170820_ell+ita,Paola_20171226_scn,Stefano_20180105_nap",,,,IT,41.87194,12.56738,"41.87194,12.56738",🔵 eyJpIjoiNDEuODcxOTQsMTIuNTY3MzgiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0MS44NzE5NCwibG5nIjoxMi41NjczOH0sImUiOjB9
Lebanon,Svend_Salha_20170727,"apc,arb,hye,eng,fra,kmr",6,"hye,fra,apc,arb","Assyrian Neo-Aramaic (1,000), Chaldean Neo-Aramaic (18,000), Turoyo (18,000)","Assyrian Neo-Aramaic (1,000), Chaldean Neo-Aramaic (18,000), Turoyo (18,000)",Smallest country in continental Asia.,arb,"Arabic, Standard",Arabic,,,,,,0,Eurasia,"The number of individual languages listed for Lebanon is 6. All are living languages. Of these, 4 are institutional and 2 are developing.",Svend_20170727_-kre,,,,LB,33.854721,35.862285,"33.854721,35.862285",🔵 eyJpIjoiMzMuODU0NzIxLDM1Ljg2MjI4NSIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjMzLjg1NDcyMSwibG5nIjozNS44NjIyODV9LCJlIjowfQ==
Zimbabwe,Tatenda_Chingono_,"dov,kdn,kck,mxc,nde,nmq,sna,zib",8,"eng,sna,nbl","Gujarati (19,000)","Gujarati (19,000)",,"xho,ven,tsn,toi,sot,zib,sna,tso,nde,ndc,nmq,kck,eng,bwg,nya,hio","Xhosa, Venda, Tswana, Tonga, Sotho, Southern, Zimbabwe Sign Language, Shona, Tsonga, Ndebele, Ndau, Nambya, Kalanga, English, Barwe, Chichewa, Tsoa","Chewa, Chibarwe, English, Kalanga, Koisan, Nambya, Ndau, Ndebele, Shangani, Shona, Zimbabwean sign languages, Sotho, Tonga, Tswana, Venda, Xhosa",,,,,,0,Africa,"The number of individual languages listed for Zimbabwe is 21. All are living languages. Of these, 6 are institutional, 10 are developing, 3 are vigorous, and 2 are in trouble.",Tatenda_20131103_sna,,,,ZW,-19.015438,29.154857,"-19.015438,29.154857",🔵 eyJpIjoiLTE5LjAxNTQzOCwyOS4xNTQ4NTciLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjotMTkuMDE1NDM4LCJsbmciOjI5LjE1NDg1N30sImUiOjB9
Peru,"Samuel_QuispeParedes_20161227,Sonia_VegaTorres_20171127,Nilo_YahuarcaniRomanya_20171127,Wachwa_ParedesLlamocca_20171127","aga,ash,ame,amc,arl,ayc,avs,acu,anb,agr,amr,boa,cah,cpy,cpu,cpc,cuj,cjo,cpb,cox,ccc,cbu,cot,cbt,cbs,cbr,cod,cht,cni,hux,huu,hug,hub,hib,isc,iqu,inp,jqr,jeb,kaq,mts,myr,mcf,mcd,mcb,not,omu,ore,omg,oca,pno,pig,pib,prq,prl,qvw,quz,qxo,quy,qxp,qvs,quf,qvo,qxn,que,qvp,qxw,qup,qws,qvh,qxu,qxt,qve,qwh,qwc,qwa,quk,qvc,qva,qxh,qvn,qxc,qur,qvm,qvl,qxa,qub,qux,rem,rgr,spq,sni,shp,trr,ura,yaa,yme,yad",98,spa,"Chinese (100,000)","Chinese (100,000)",,"que,aym,spa","Quechua, Aymara, Spanish","Spanish, Aymara, Quechua, All native languages in areas where they are spoken by the majority of people",,,,,,0,Americas,"The number of individual languages listed for Peru is 105. Of these, 93 are living and 12 are extinct. Of the living languages, 7 are institutional, 35 are developing, 5 are vigorous, 31 are in trouble, and 15 are dying.","Nely_20171127_ayc,Eugenia_20171127_ayc,Marcelina_20161127_ayc,Rangina_20171127_pst,Barbara_20171127_nav,Lynda_20171127_nav,Samuel_20171127_spa,Zakiya_20171127_kfr,Modesto_20171127_spa,Arnulfo_20171127_nhn+spa,Román_20171127_zap,Zeferino_20171127_tqt,Luzmila_20171127_qvi,Sonia_20171127_boa,Nilo_20171127_cod,Carmen_20171127_kek,Amalaia_20171127_kek,Kham_20171127_mji,Noot_20171127_lao,Wachwa_20171127_que,Luz_20171127_shp,Wilbert_20171127_que,Gilberta_20171127_acr,Wanthong_20171128_khb",,"Upper Amazon Conservancy,""Feature: From deep in Peru’s rainforests, isolated people emerge""",,PE,-9.189967,-75.015152,"-9.189967,-75.015152",🔵 eyJpIjoiLTkuMTg5OTY3LC03NS4wMTUxNTIiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjotOS4xODk5NjcsImxuZyI6LTc1LjAxNTE1Mn0sImUiOjB9
Laos,"Kham__20171127,Noot__20171127,Wanthong__20171128","alk,bgl,bgk,bru,brb,cno,hnu,hnj,irr,jeg,kgd,kgc,kyp,kjg,khf,kuf,lbn,lbo,lbg,lso,llo,lao,mlf,nev,ngt,oyb,oog,puk,pkt,pnx,phq,pho,rie,slt,sqq,spu,skk,skb,sss,tdf,tpo,thx,tnu,tto,thi,tth,tgr,tmp,uan,xko,ycp",51,lao,"Central Khmer (10,400), Sedang (520), Vietnamese (76,000)","Central Khmer (10,400), Sedang (520), Vietnamese (76,000)",,lao,Lao,Lao,,,,,,0,Eurasia,"The number of individual languages listed for Laos is 86. All are living languages. Of these, 1 is institutional, 10 are developing, 50 are vigorous, 23 are in trouble, and 2 are dying.","La_20160510_lao,Anonymous_20160514_kjg",,,,LA,19.85627,102.495496,"19.85627,102.495496",🔵 eyJpIjoiMTkuODU2MjcsMTAyLjQ5NTQ5NiIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjE5Ljg1NjI3LCJsbmciOjEwMi40OTU0OTZ9LCJlIjowfQ==
